date,type,user_id,stars
12/11/2007,review,gC2iatP_SR0iclkCRXTLjw,4
09/08/2012,review,IwujucKW_I4Hd-D47N3jWQ,5
16/08/2010,review,tMI1PZPk6WzZjhUmY3RCMw,5
30/06/2010,review,3CtI_7Pset9_IqD49kkYog,4
10/02/2012,review,EDw6iljkLMSePlIPYo_D0A,5
02/07/2008,review,V3_anXw_FidnGWa1hqQV2g,4
04/09/2011,review,TDgU176i8wejwZ-tBQLrxA,5
25/11/2012,review,lfP-h9GlmgqqAlqcPgvXhQ,5
20/10/2012,review,gGc-oCOCbqn1qiP5lCmtvw,2
12/01/2012,review,HW7FkQO5C-Ln3koaN9adDQ,4
27/02/2010,review,oJ3ABX0TfGrWnG_QMowz4Q,3
17/11/2012,review,Kw3g_nAZEW3bsKxW_bC1aA,5
29/01/2012,review,11ynKWMTn639vhilKeNfEw,4
14/01/2012,review,60Tt5o4gk9FxKzB4yacVbQ,2
16/03/2009,review,pvMePbPNRThg5-yb-GvLyQ,2
28/01/2012,review,3-gf8Z8qZ-qzok4fEwq_Hw,5
18/01/2012,review,KDx1RJ_SaK75KF4mIvHc5w,4
18/05/2011,review,3EefslA0RHT9gVyePIZ3Ow,5
04/11/2011,review,yxRrRKfcfHkZll32Ts-BCw,1
06/12/2012,review,V1Fln_9ExGbglhYfn3isPw,5
26/10/2012,review,bhGUG6-Of6O-1ONfUuvcvQ,3
06/09/2009,review,lWJt5OVDUqqfX4gRXwVUug,5
15/09/2008,review,1liuCe8NFn4G1pQCoXe-fA,5
18/11/2010,review,Z6A9dBAZG1aBm2OCCphJLg,2
14/01/2008,review,6EDCixSnNJCoKqhjp1p8lw,4
17/07/2012,review,eRCQPBqtEDRcMCi6ZKtcFg,4
23/06/2012,review,HWpeQV8xJ-WBrSUQfDKfog,3
25/02/2009,review,cxoH2luKdFD76UCkjdKlJQ,5
06/02/2010,review,bK2A0OKfyDtrOzk_cdESew,3
18/06/2012,review,vLYR6S8agEOkOfE0L4xVXg,3
20/05/2012,review,0myOXJI9m2gKPkxF7A7JTg,3
26/03/2012,review,M55Sei3wMVobnGQESnpTVw,5
02/12/2008,review,xRW_1aHFX_8NZ1Zo5CLAwA,4
29/06/2012,review,0i8V6-ze_yQ2JlIRev0JUA,4
30/12/2009,review,JXsiOjFZ-keOuFLTDEHnAg,1
12/05/2012,review,in3jn5j13n51jn35k2j2jn_j5j55T,5
13/01/2011,review,e_IJkG0zdh-bbKkiwHeXog,5
11/02/2011,review,mwzFakEUj14_kD32WRAylQ,4
06/07/2011,review,T4ShrEom-NqrSAilhCJh1Q,3
05/01/2011,review,PwpPR5T-lAslnWZw0eNJlA,5
17/02/2012,review,CrSAVT3jxqdJT9iQW2Kq9g,3
21/09/2011,review,ypgVd9A6WNXyxDMmQB9NEw,5
29/10/2008,review,NzqSfv9KdF-8N57xrn1Pmw,5
11/06/2009,review,qEv89ekppAn80QVtmNhxHg,4
10/01/2011,review,aLoHo_2P6f-CxCR_bfd-Rw,2
27/07/2011,review,ZNmkRj78d7B6M_802GsGaA,3
20/03/2011,review,6WaU71YvB_sU_Adt2K6Z-Q,5
29/07/2010,review,RmOyqOn1cM1f0neN-b3lHQ,4
21/03/2012,review,in3jn5j13n51jn35k2j2jn_j5j55T,5
07/07/2009,review,LzkmeIC1ZIMS_CBRuBEZ6Q,4
24/12/2010,review,cw56ezAwEhMzQBtI2fdxLQ,1
19/01/2012,review,AsPAeLZqyo72GKo1rJTS3Q,5
22/08/2010,review,KH1QxaALC-vm1LvKPd95UQ,5
02/03/2012,review,sm_KqyD7-wBdJ6rmjslcJA,5
28/06/2012,review,E4K_vUUIq-gSn_UocbAlEQ,5
28/10/2008,review,IbxnDOAHlAV9PYiolbQ4hQ,3
04/01/2008,review,lmV0msaMwTArTYaBP1WS9g,4
09/03/2011,review,cmjDoAwYuGG1-hEPmrvDnw,2
04/10/2011,review,hfJl7JpIuq_8m8nQhHiSqg,5
22/11/2009,review,YzxOS8y47Ow1v4Jtztpl9Q,3
07/10/2011,review,-1x0lVxVV7Te2WEM78ciww,5
07/08/2012,review,dwvVKVL26kw5cx2ByZ2Clg,5
13/08/2012,review,ZLwo6pBTdqFrs5c278Qb3g,1
09/03/2009,review,FMRy5bd1jeSNp_dkDHHhSA,3
25/11/2012,review,Hjf_sb1aIo9f5xgWEuBdBg,5
14/02/2009,review,qVKdXYJFnDFl3Is5UzGKyQ,5
16/09/2012,review,aw3lJKaOQy7ayEQ3zL7YpA,3
02/07/2012,review,RW6u3rP5c_2Xcdgu4GsZzg,4
06/08/2012,review,NT66iMMEEYNs2teHNha_Cw,3
30/05/2011,review,lYUYFZMAho7JuoJHMptl6A,3
01/04/2011,review,X71sFlDrJvyDZnXtazLNMw,2
20/02/2006,review,Y8pMuvsTNhIL1lTIeePvjw,5
28/08/2009,review,ahKbfgh-9t96eDRUMWag8Q,5
21/08/2011,review,Ca1oxekkh-vRjPAldhZVlA,3
08/08/2011,review,RLTaxJsjdiohIdMHrR6E6g,4
21/10/2008,review,FtSuQi80VFyjXdsvVpAf2w,3
09/05/2011,review,dn1CcLISn1HQt6tsX18S1A,1
09/04/2012,review,IkET1y3Dpk1DPQk38ulRCQ,5
20/02/2007,review,gEU612EjfKLokGPD5VMjiA,4
11/06/2012,review,rBcVXryltiRkhbD7Sxk8kw,2
30/09/2011,review,4z2AXCRr0OrkphvPxSnjXQ,5
20/01/2008,review,vgjSeoz6mHX5wVh6MH09sQ,5
02/07/2012,review,UVBiYn9GVKh1ttOQ--refA,5
23/12/2012,review,6RnacODau3-6ZO9DekFUMQ,5
27/05/2008,review,g8HTHavL-ovkkJ05XJaf0A,3
28/04/2011,review,_D9JaIWktycueAwKFnbHzA,5
25/11/2012,review,CpySSNVLdMNU9Gfg7Xp6hg,5
03/01/2012,review,8aMyNXNHrl83-A7YeyUbfg,3
17/02/2011,review,jxla5QHTa552BQ3adbxvhw,4
22/05/2009,review,vSjJrRCpXUwvBHAoQrRaqg,4
13/11/2012,review,SgrzYyD-zyrNIcncg8iwSQ,4
29/10/2012,review,1VYvIdcIRAotBlYVjw97wA,5
17/03/2010,review,ti06-kxL_5IHy9hR9TFizg,4
24/02/2011,review,ZAU_99yxKqM_EEPjcDCqIg,5
26/08/2010,review,Hdvkhl1Jzhci6PM2cQaaZg,4
15/04/2012,review,W569Kk54Xpj6PNmPUKILMQ,5
04/11/2009,review,p6Z7P9jSFXKKLJsbe7PEWw,3
23/12/2011,review,olMmtRvLTOSvn8E8gIYcGQ,5
29/11/2011,review,46uSYRP_VgcsmxBd8YPqbg,5
10/06/2011,review,q2S1fpp0deJhG9gWzo9ZyA,3
29/08/2007,review,Va6ifR3JU9ZTaRx9BX5JLg,4
05/03/2009,review,K1UKuB4b1N9ILP7B5OLuwA,5
02/06/2012,review,0BZ5PJiVyQS2nUcTw8dahw,3
28/06/2012,review,xpZXE_lM7EOluobBARg9mg,5
21/05/2008,review,p0I-j3Ja76ftLyQbie4fFQ,2
03/09/2006,review,0knqb8FyRcveyRck5mIBBA,4
29/09/2012,review,aZ8Yz0jl_Jm3e2Q4HeCtMg,5
19/01/2009,review,wQ_R-39R188IdXsMHzMIaQ,4
18/04/2011,review,GwyDawdnOh2kcEo-EA75FQ,4
14/01/2011,review,in3jn5j13n51jn35k2j2jn_j5j55T,3
17/03/2010,review,t7iNuAtVXk62OlD7LGxjTQ,4
22/04/2012,review,VWTXwJfDX-m11Vrmjjus8w,5
11/03/2009,review,z0oUqFrS8x2Dt7NPXpb2QQ,3
12/12/2011,review,Cll6IAD9RbWdJaypnLmvew,4
04/11/2010,review,cPoLz2KNAgIZ1Y7n6ebI5Q,5
02/11/2012,review,CAAyuzX3Sln--N_9UkFUEw,5
09/11/2008,review,TGHLCjCkzee94TTh1CN6nA,3
29/02/2012,review,nw16hNLJxk3w_L8s6lgpTA,2
01/11/2011,review,PQmwqtLi9eYZXQmrl3gTsg,1
15/08/2010,review,tVah6UCN4p-jOCqh1jMDgw,3
03/04/2012,review,CXw5W8StPoZ-Zfz3fHIp9A,3
16/08/2011,review,l1pDIB6AwotEH_N35sN57w,2
25/03/2008,review,1ZMeRTsPVkhBBch0UnFiUA,5
07/06/2010,review,fEVIIMjwaFJmjuC4BboVzg,5
10/09/2011,review,_7IJAWxTgGA6ir8mkV7f7Q,5
29/05/2012,review,nXJttm45CqOifiBnZca75Q,4
29/04/2011,review,UOXgbciGKe1ZYMN6F6zt9g,3
13/06/2010,review,WF-MyenfDFfgO2OvvM3f_Q,3
17/06/2011,review,shWaAaaUyKnlPde9rVg0Vw,4
07/04/2010,review,q10iRWpkiI8mr1MO6v9Alw,4
02/07/2011,review,XyY4o5Qr90cLXUfbB83gKg,2
17/11/2010,review,j_SinrUQp8TC_9ItSe1frQ,1
02/01/2011,review,oEXUlIimWWJJavY-Un93cQ,5
09/01/2011,review,hT5m9n1Yzgegd6BeJiwmmA,5
02/06/2011,review,uUm1XeSUWsnbVaZSid4lCA,4
11/11/2008,review,xsCpYN_4gmRi7ZcnW_hHfQ,4
25/04/2009,review,N5WJGU_bGR2PeKSbtDBvRA,4
13/06/2011,review,jKWqnOJTtGoNRiZlh2xIuA,4
10/04/2010,review,53Sog6eGWgS5Jt9wuxe07w,5
24/08/2012,review,ALcK_eqiFaln62tWAkvnZA,3
05/08/2012,review,C9lHc7zQxyHMshDALzm1bw,2
04/01/2013,review,OneJTqHJ74WDz2f7qDH_PQ,5
10/01/2012,review,V_fuMPwTXi2bUxND--zReA,4
31/12/2011,review,1escFm4Zg_7YU1AE0C_mUA,1
28/10/2012,review,OzLuYcpWmm-5cq8RrCqReQ,5
11/09/2012,review,bUxKAy-DNk8yuOxZto4bdQ,4
14/11/2011,review,QBnTKSPdVQRSF-jwQaovbg,5
16/12/2010,review,sqwiqP_dqCVIG-dFXL6P7A,5
05/05/2012,review,VcnHKNRZy2gWD8fJ_KIg1Q,3
05/10/2010,review,4g5rtUHokBnCPW-_0x3WrA,4
23/05/2010,review,E8GN8LKaN7nL4jn_GaVblw,5
13/09/2012,review,51A_Hrg05SSVIN1mUvLw0Q,5
03/01/2012,review,qj2Bu0koY7Cc6oHpTkwSZw,5
14/04/2011,review,ivXMJ8ObEqsjHY8SyYQGZA,5
11/04/2009,review,5EDn6VZBYNeCGS2ufh39_A,4
21/10/2012,review,V8ZrnbiYZ4kwEZucG3LhVQ,5
28/01/2011,review,kK2qeR7RH_gc8ONbrEwCVQ,2
24/03/2012,review,oIooKl1DNBBEml4k6KwODg,3
13/03/2008,review,XUOcAWHyHQIEe4p7tE_QoA,4
17/11/2011,review,GJGUHAAONtBSBj53cnhxXg,5
24/12/2011,review,nQH2KAvAeOJOYKX99TO3Cg,1
15/12/2010,review,in3jn5j13n51jn35k2j2jn_j5j55T,4
07/05/2011,review,20aES_-g5Vyqfzojn1ax9g,3
04/12/2012,review,W_d9w7yr3koSUXHcoft_dw,5
05/06/2011,review,rYzOP5_LWimUy15531PYSg,5
24/09/2012,review,8-4WSnjzZ7FpOGTYGiQ22Q,4
24/01/2011,review,q6__xfDZyi2N1h7AgXVjaA,4
04/05/2012,review,EephTNpMOikw8nkbsWcU5g,5
06/10/2010,review,mZZ3qNSJoeSazB5gyu1aYA,5
15/01/2010,review,3RyBNwY49LQD9_KQXeEf1g,5
03/10/2010,review,in3jn5j13n51jn35k2j2jn_j5j55T,3
02/05/2007,review,8KCnY3Y_n0Yiz2E4Zy8Jzw,4
09/03/2011,review,lgNmIQHXa_GffJ0JR7ZX3w,5
07/08/2011,review,CgChEdEM0NYLA8M-oDzaCw,4
08/03/2009,review,heT-s5zCGQDzB9nxH07aLw,3
13/03/2009,review,F0DGyl572Fa3L9FDV21tEw,5
26/02/2012,review,lH1vnmD7B5dpCTju01Y2hQ,3
20/09/2010,review,FdX2TIkJZHdrTCNedksg_A,5
25/06/2010,review,88vXXnolVjnNF3Y04XxUEg,4
01/05/2012,review,_GvHt8v82Rv1-GpyBK7BbA,4
26/05/2010,review,8AyRQ78ctCPenSjmzUeHHA,4
23/02/2011,review,6jV77Bs_Vu_rHkdUxu9JLQ,3
03/10/2012,review,2jVLJSBUtfTSQtl2-TMVTQ,4
22/02/2011,review,HGlj7Jkc10DVQhfUuN7lkA,5
30/12/2011,review,p8f5SRmv17OZeQiXowTzmA,5
07/06/2012,review,zs9J2_eS1TWbPP21vpAHMg,4
31/05/2009,review,ZptBybhYSnc7IXJRxqc5Ng,4
23/12/2010,review,kBFbfujGIFMOABxDAlXrbg,5
23/09/2011,review,VC3y59RLD30paihciSybLw,5
25/03/2012,review,60idNT8l0RwAFTPHhnMq2w,4
13/12/2010,review,ore0onHBza2syU1jhfQK8w,4
17/06/2008,review,jIA81IRiDADoEolIqdr6CQ,4
31/07/2011,review,X6enPAcMgbxSD9Yt4KiO8g,2
03/04/2012,review,wNlzdkVspcPoIPxYdH8K8g,1
29/11/2010,review,F4C66MWnGCeziEpbWFKrkQ,5
15/07/2011,review,2SA2NztY3RaA-jGppeoO6A,5
19/02/2007,review,in3jn5j13n51jn35k2j2jn_j5j55T,5
17/02/2010,review,s-jeeE4_vIzL_HTQF2oq4Q,4
17/02/2012,review,iJL759RhKzfllR1mmazIgg,4
10/03/2011,review,MdmS22AlIgG1lN6wZ2ZFMQ,4
06/10/2010,review,IbZa5ZqgjP-iRPm2Xo2h3Q,5
26/08/2010,review,in3jn5j13n51jn35k2j2jn_j5j55T,2
12/08/2012,review,rhiF6_3ZZr_vfYLqckVz8g,3
02/05/2012,review,d4jnrJHJWS5Zkp27-JFuaw,3
17/07/2008,review,1HwtNOm11v0I3QTfSUO8FA,5
07/04/2010,review,MNYHCmQW9aAvHel3i05NJw,4
06/08/2009,review,X-R8keLwN3KJZ74qsRAhNw,4
02/06/2010,review,IkrGeXEOTro18PZmMk7Qrg,5
06/08/2009,review,Tw5a1a49KNUI3yB_vk0YXA,2
18/03/2012,review,V72TF1WH7YW9gQAJDd5qWA,1
26/10/2012,review,801ruVlnZZ1b8L52eiJhWw,3
25/07/2012,review,PhpatD5E8aPr-epv-bByug,4
21/09/2009,review,IYqWD2Q76-6i9uTVq5tejQ,4
08/04/2010,review,ogXY4GLmUJIdPrFk_eKYZQ,5
25/11/2012,review,tiYxg4D8j9voFm6741owcg,1
26/05/2012,review,_eMicN4vqkoH560wzrv0pg,1
03/01/2011,review,Nf7mBRLJpjysPbEFQlOaoQ,5
11/10/2010,review,Uh7AOQdP5pPvkKh8qdDAbg,4
24/01/2012,review,dwCJiP7za-BCTf38vL6e2g,3
27/05/2008,review,zjOc-1i4CIjHzl5ybGDLow,3
15/06/2011,review,JAZx1ZTdTFUYQpbZkqt7QQ,2
09/04/2012,review,t9S5cXGw82U1r19OQaR9qA,5
04/10/2012,review,HOD8qF2OW0AnlPrsscUyxA,2
10/12/2011,review,iH2JVic0jgKPRSJE6-6XuA,3
07/11/2010,review,R1Oj0OC4d0-i9QIC60rekg,1
09/06/2007,review,9ijwAOakURqTfxvDGFd2mA,4
02/12/2011,review,7BPN3rBKuCvMDvkbScKI2w,4
20/06/2012,review,HuDMrUWIOuT1XIz9jWvFQg,3
24/06/2012,review,jTyYY61Csv-XqEgC7dG0UA,5
06/03/2012,review,KlkFFdVK8i3UFAtX7tt83w,2
30/07/2011,review,G71cXnHdBcVfLzia8xmPdw,3
31/12/2010,review,awzLL9kAxA6ErPhspP6OAg,4
12/04/2011,review,vDbF8XhI68tj55i_pU-S9A,5
27/10/2009,review,b0DyzZtNsOg_huGwHKhp0g,3
01/02/2011,review,QCxvQHGixoTRrBTOSsGQtQ,1
29/10/2008,review,o6XthGhcUosK9LAFopu4gw,3
22/05/2012,review,bRKCnSEkRzqTE3kiEe7J3Q,2
25/08/2011,review,_T8aTW1y8cy05omDYPUDLA,5
28/07/2011,review,rI43OIZCvcXSBVBJ8AnGXA,3
01/08/2008,review,uQ1vFTPqtEwX3YxYht9sOw,4
23/07/2012,review,rflJEdUJokN2p1s7K1zE6Q,5
01/03/2012,review,DFBb_9IR5sc0sCsi7Hhn5w,4
23/01/2011,review,jAO9HKUUXyAOCj07bF_GvQ,2
04/05/2011,review,PTqtBSVtnxTsbgIhfls1NA,4
06/06/2012,review,hQu7FMhTBxYl3TxPsDxf-A,5
17/05/2010,review,z3BqLVP9v5hCjf1mCManTw,5
05/05/2010,review,PXaTNHXlCRgX2SU8kvZhBg,4
25/05/2010,review,nW7Ff6L-5peq5io7xBztcw,4
07/06/2011,review,Zy_blxSYvvBdGCgVf2sKLA,4
03/10/2011,review,m3gwH2G0YpYUQG25D5yM7g,5
10/08/2012,review,ELnUjti9CMoN95_LkV0p1g,5
26/03/2011,review,2wjxy5G63qqI08haqHPTUg,5
10/08/2012,review,AOnJdxkTYhw5QEFHSSvJow,1
11/09/2012,review,vUZ-CbO99AWzQ4UKID4cug,5
12/06/2011,review,3oQL8DhBUzAvNZWMPY0t5Q,4
08/09/2011,review,nYSFIsS_ZwDoHPTyeWkK_g,4
05/10/2012,review,fMP_2lihTFA0fB7JUUAWKQ,3
29/12/2011,review,PwgTnu18LYP7HqWFJRGguQ,2
26/04/2012,review,CyIHFGdIFFl1TNuH75oHGg,4
31/01/2010,review,1onRumcKpm9CqxUAQJVZnw,4
03/11/2010,review,t_O1cTzXj8SGrLBl77dEKA,3
14/10/2011,review,4hMVElkuYErVgCHgVL1Ptg,2
08/11/2012,review,q56yg9aBihDourCdBMtqPw,5
29/01/2010,review,BNv6gBYw4rPSMXeoH7aOjA,3
03/06/2010,review,eSkNW469JWtJw8wYTqN0UQ,1
07/09/2011,review,QlKIfqRhca5dKIk60MWxqQ,4
06/06/2008,review,EDaq0gMX_74Rm70wO-6uYg,3
10/12/2011,review,ZNYJfzdeBVGsYDeqUn8l5A,4
10/05/2012,review,B_8PBsJ9iSCcf8UyDqUOYg,1
04/02/2012,review,6mWaqMbVM-CFcIQMmdwLzA,4
08/11/2010,review,plKTSHxyGcVYJtyztzDumQ,4
29/08/2012,review,M6-JE-yn1LvPd6fnIlwR7A,4
08/06/2011,review,9BC5jcSfhp2gkGNqWZTayw,5
18/10/2012,review,y_PCsLjC3Ov59CUKK93o4w,4
14/09/2012,review,LIzKWwdbo3vCKWvnhUgZ9A,5
27/11/2010,review,3rLNWqt0kXQI9SrAILhBeQ,4
27/04/2009,review,zsWcJTuoJjuGauGOofMwYQ,1
26/01/2011,review,Q18HBGHezvlCKBlnNlQ3ww,5
11/12/2011,review,eodhPZxeAD2SOwpHem8_4A,1
04/03/2010,review,pmBB_YgP1gKTaTwz7Yk0MQ,5
23/09/2012,review,pFHJZfvF4Et8NzdAxTbnLQ,5
19/08/2011,review,8TcHnUZb2WUS6ApgpadM1g,5
16/05/2008,review,aJQSMy5_Z_UMH9fKVbzx4g,2
08/05/2009,review,q06AEcfziNBi3o5lGjXipg,5
07/12/2011,review,-8DRrwUePpDUw3hWbwxGVg,1
01/07/2011,review,kCY--CYrDAehv-Ed9ngRKw,3
15/04/2012,review,qu2p1zYlSrt_TI6XROPK_w,3
31/08/2011,review,k9YdRmbDuxl_6JZFBvBD7Q,4
11/07/2009,review,Fm3LuNMTpVf5qgGV3D0y0w,2
14/11/2012,review,mmT_lmvBJnSnMEX3PsareQ,5
03/06/2010,review,Oi7fgPUlbaLgw2tVwQ_Wpg,3
16/01/2009,review,OUYW_ylJmTRZFRtTEMzAbQ,4
01/04/2012,review,mPr37R_AIsFk5dIejg7-qw,2
13/04/2011,review,wrJiJRoPGMZBtkEzkKMz_g,2
28/02/2012,review,6nYkZgGBjKpKNRb8a5eKTA,5
13/07/2011,review,8mFHCHOT-9MkihwvaEs-Kw,4
27/10/2009,review,2yHyr0N_XNZggmIfZ7JaHw,1
15/11/2011,review,daZn4dXDv4yg9jUslv67kA,4
20/04/2011,review,4nvfVCoIDBhEiQdvXh1xoA,2
05/11/2011,review,A-mQ90JzvEOkoWfsg10J8Q,3
25/12/2011,review,pDoptH8gE2rAInbK9mMabA,5
17/04/2012,review,0OWJdGZ-TV4S1_sRQjqImA,2
28/04/2012,review,qQcvmt1tvMR3F5OolsIRPg,1
24/11/2010,review,q62km1p5M_3X1gLPEFqIGQ,5
07/11/2010,review,yl-z0rKr4PfwfEMBXNzIpg,5
14/04/2009,review,d_PYNOSwWJvQfAe3kQqXWw,4
26/05/2011,review,mSsXep_OZ9FJtLAV-qgF0Q,4
11/11/2010,review,1nxOPq22-Nxedzy4ySH44w,5
18/08/2011,review,byzY0lh3-U78C9TimskISg,2
17/12/2008,review,SZQQ4w5fwsVcdACg1Ktq-g,5
04/08/2012,review,in3jn5j13n51jn35k2j2jn_j5j55T,4
25/09/2011,review,gvdxUyeULOzj8irBHwzhdA,3
07/05/2012,review,OCO5LkYSvi8HW87YCkJ7mw,5
24/04/2009,review,m9UTadZxTj9CEHjDJHAM0A,2
22/07/2012,review,ybfnzFoVw-RY7W8rIW8b_Q,5
18/11/2012,review,xMry1S85Ll13vi4mrg3E5g,5
05/09/2008,review,laIiWfFr-j-IhjQEY0eKrQ,4
15/03/2008,review,64q8hQgi3Lw_cf41Rd7lmQ,4
17/03/2008,review,_Qh76bynqHwOrASt5PotJQ,5
15/10/2012,review,4uwt-fSLpqTqBgE1vypM8Q,5
06/02/2011,review,mosH3g7HtQxV8nQLZc772w,2
28/05/2008,review,wxlaY9CGArFFXzYLGBFv1w,4
21/03/2012,review,f2d2X33xegRtHUB4ozAb3g,4
08/07/2011,review,Jn5POCZM7k52bdVuxjdSPA,5
08/06/2012,review,dGo4wlJ5ijCziTkmx_LHSQ,5
11/12/2010,review,4XLehIAzLEN2XwDXQezcUA,3
28/04/2010,review,t34bw83EhFp4rTzo8O3yNw,5
25/01/2007,review,RqRYc9Xe8KkNrXroa5dnbA,4
23/04/2012,review,_Bt4HMxZ2AHFmF3KnfFLvg,5
25/07/2010,review,er5YgB8ak7ljI7tiXN9Jyg,4
02/05/2012,review,O8DYC5fTMgIb53dc0VZO9g,4
25/10/2012,review,Z-gLvruJ0A1r2u-Zq7A9iQ,5
11/11/2009,review,Bd0V0J99OxKZat7VsLuL2g,3
04/06/2012,review,in3jn5j13n51jn35k2j2jn_j5j55T,4
08/12/2006,review,pdZ42ze_42jp0d4RsTHQFg,4
04/05/2009,review,9yc5vhQCCPgHWPWcM72xJw,2
14/04/2011,review,5tnCI4jaMvl0NVmygUekLQ,4
04/01/2009,review,2fno2ou7xMqxo1IsJlMeiw,4
13/08/2012,review,tfQ0Iu1cribS4ABr0THD3A,3
06/01/2008,review,Wlpd3M0WdtMfUsb3FFC8sw,4
24/01/2011,review,6h7oNIYKxcPDVcFARWdkhg,3
10/10/2012,review,kc8DFIA1IojQEILuQpPOdA,1
25/02/2011,review,P7uG0J1YqMhqTb1xijj1nw,4
05/07/2011,review,_ST9YF6c-o1dyjRAhz8UkA,4
01/06/2012,review,t45o2bR4PW-sEKIDKqe35g,4
20/08/2012,review,F2WXVPd_vb0RucFEWcZSUA,5
01/11/2010,review,OEyUrGCD_5GRvSpjzrxMzQ,5
16/05/2010,review,zepTOiPctPASewAQmV4X-w,4
01/03/2012,review,pgCLr4exBMu_iBFFNiwT5A,4
25/07/2011,review,IRmSPWYYkp92q9AT_3S44g,4
07/11/2012,review,JfebNf9axeIvEnNgzpkJfg,2
06/02/2012,review,3H-jBJDs3BP2sKHk80vp_g,5
01/01/2012,review,jF4RP3btoLN5bwsUiarfaA,1
02/06/2011,review,OdzhxCxBxVkJjEJUDTI9oQ,1
12/07/2010,review,ue78ILIn67tUliwpL6YG_Q,5
20/08/2008,review,Qt0QQvOCLO35QSMS_wCNVg,5
27/05/2012,review,0xfmWxcRNGxZtmEG_j-iwQ,3
20/01/2010,review,in3jn5j13n51jn35k2j2jn_j5j55T,4
03/09/2011,review,xo1Gqd4eBeBz_acdR7yjZw,4
31/03/2011,review,VlVRyPfTrtedZWTbg4KdBw,4
26/11/2007,review,iLbYXR38DgL7zItTFaoE3g,4
02/05/2011,review,UHZWXKbGQOTGLPxjWbWMtQ,2
28/11/2010,review,1ardaspyAbC7etWK9nuOQg,3
11/02/2011,review,-4xDxjtMNDaKwSwkOyh_Iw,5
27/04/2011,review,--8hpKO4bkweLyEucdxI_w,4
13/01/2012,review,FKyOyboICa3cty_NepBXWg,4
12/04/2009,review,GOdsERe2stZ34l9840VdUg,5
19/12/2011,review,5YjglTYelvaG4klAAp_O3w,4
13/05/2008,review,uJI_n-ubKLUC51_bZXbfOQ,2
12/06/2012,review,SPe3itl5lOyVpm-RD6i0ng,4
12/04/2010,review,R-7HmdOlIBrouioPaRiP_g,4
12/05/2012,review,in3jn5j13n51jn35k2j2jn_j5j55T,5
11/02/2011,review,zfcpSVD1b2i2BMVa6eabUw,4
15/05/2012,review,1r0co9DcLx54sn2EyogAog,3
09/07/2012,review,ltZP6rbQ3sjV7zuw7Xvrkw,4
11/09/2009,review,QA92__P11LL4bkTUzp20vA,4
04/05/2011,review,MEaS-97GgiRXQQInLyNUvg,4
07/05/2011,review,2txTJvWEDHDzRzpJAH0qZQ,4
30/06/2012,review,e9xC2MLvt-8FfisFtybqzQ,5
05/11/2011,review,PtJPJR__qfNk0piQOnfqEQ,2
18/01/2007,review,xTwSNNeBgzipKOaO4-Ws1w,4
28/10/2008,review,FFVi7P_RLKzITbLj8jWo_w,4
13/08/2009,review,SnpxiakrKate_rH2qzcIBQ,4
14/11/2012,review,R2fFc6Yxsim8xk4wkNYmZA,4
01/08/2011,review,Xweq4Rg4yXIEtXPPGshmIQ,5
29/02/2012,review,vDDoTLBRdsi_2TF8eFQovw,1
12/07/2010,review,18IX784TyeTGYJtAaU7rmQ,5
10/12/2009,review,0IAWDXtCqzEonomVBnM4Aw,4
09/05/2009,review,xxEdqCgdMxbN61aa2tUFGQ,4
19/06/2012,review,CgaejRI-yB2KFwTLwmqCnA,3
08/04/2011,review,nJOzLKUSwAf8nwHF1ll5mQ,5
13/11/2010,review,ai-ZpBEuYJo76WGXrMo3ZQ,4
18/12/2011,review,0z51aynkyDSQX-cPHhJxBQ,5
13/05/2011,review,S_ir6uvPKx4vd7wcLO8eKw,5
25/04/2012,review,HIH-5V8S6lBwfroMSmE6uw,1
20/09/2009,review,4rPHbuypxzE1QqX3D27kew,5
07/01/2009,review,EkwpfZu6HOXP_IitAZL4Rg,4
24/02/2011,review,i--SA1pUVsg9093X0RQsaA,4
17/09/2012,review,KiMfNA05aF5x_Zq2iu4H_A,4
09/07/2008,review,LLqoetmzmYnGlQyAFY5o0Q,3
19/06/2010,review,0PJikehxBTmvgOve7sd8EQ,4
22/11/2012,review,FBF-a69Xuc978-_NJlCaPQ,2
28/03/2012,review,l3Cbrt6pUKMaEkbMtRJTpQ,5
23/10/2010,review,Iy4maDGK47zC3vkI6qNAEA,5
05/04/2008,review,II7eMeFtPg9l_FMLQFLiwQ,2
14/08/2012,review,3QNdbw4o69fTeW0wmRborQ,2
07/05/2011,review,MCLciGKar2fhb3L2oEdMYA,4
10/05/2012,review,_Isv_I1fux-qnFHMEAXd5w,5
09/04/2011,review,JaFoQeqtUy-nP4xNvqDyqQ,4
04/01/2011,review,00TNDaDbTO7AXGCH-GhyDA,4
09/01/2012,review,dmTDQIZeldEYn2iXf5oVsw,5
14/10/2010,review,CNayVM6xYyI_yfUHjFBtxg,4
11/06/2010,review,cX91vKrqbG5fbrF53KYzUg,5
27/08/2010,review,cOBhsuS2f3IzwVDCMekA9A,5
06/01/2012,review,8peOlnFg5qaNqptoryHPhg,4
18/12/2011,review,Wy0CZN_PB2OFzkcXQxpjOw,5
27/06/2012,review,vuF1T2bgyQ4WUpVLEXxURQ,5
26/10/2012,review,mycm5MKgpcIxeHMd9Y6y5g,3
18/02/2008,review,KsuDoDgA-jGWVqLPOuLqow,4
